ID,Postcode,Locality,State,longitude,latitude,DC,Type,SA3,SA3Name,SA4,SA4Name,Status
7557,3579,KERANG,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7558,3579,KERANG EAST,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7559,3579,KOROOP,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7277,3579,LAKE MERAN,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7278,3579,MACORNA,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7279,3579,MEERING WEST,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7280,3579,MILNES BRIDGE,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7281,3579,MURRABIT,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7282,3579,MURRABIT WEST,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7283,3579,MYALL,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7284,3579,MYSTIC PARK,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7285,3579,NORMANVILLE,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7286,3579,PINE VIEW,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7287,3579,REEDY LAKE,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7288,3579,SANDHILL LAKE,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7289,3579,TEAL POINT,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7290,3579,TRAGOWEL,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7291,3579,WANDELLA,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7292,3579,WESTBY,VIC,143.769445,-35.767974,KERANG,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7293,3580,KOONDROOK,VIC,144.094672,-35.639761,KOONDROOK,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7294,3581,BEAUCHAMP,VIC,143.78521,-35.628333,Victoria Country 5,,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7295,3581,LAKE CHARM,VIC,143.78521,-35.628333,LAKE CHARM,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7296,3583,TRESCO,VIC,143.66458,-35.509635,LAKE BOGA,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7297,3584,LAKE BOGA,VIC,143.637617,-35.431026,LAKE BOGA,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7298,3584,TRESCO WEST,VIC,143.637617,-35.431026,LAKE BOGA,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7299,3585,CASTLE DONNINGTON,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7300,3585,CHILLINGOLLAH,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7301,3585,FISH POINT,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7302,3585,GOSCHEN,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7303,3585,KUNAT,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7304,3585,MEATIAN,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7306,3585,NOWIE,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7307,3585,NYRRABY,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7308,3585,PIRA,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
20905,3585,POLISBET,VIC,143.1473395,-35.27926115,Swan Hill,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7310,3585,SWAN HILL,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7311,3585,SWAN HILL PIONEER,VIC,143.336906,-35.348388,Swan Hill,,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
20906,3585,SWAN HILL WEST,VIC,143.3980395,-35.35616986,Swan Hill,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7312,3585,WINLATON,VIC,143.336906,-35.348388,SWAN HILL DELIVERY,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7313,3586,BULGA,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7315,3586,MURRAWEE,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7316,3586,MURRAYDALE,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7317,3586,PENTAL ISLAND,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7318,3586,TYNTYNDER,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7319,3586,TYNTYNDER SOUTH,VIC,143.792594,-35.114021,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7320,3586,ULTIMA EAST,VIC,143.792594,-35.114021,Victoria Country 5,,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7321,3588,WOORINEN SOUTH,VIC,143.470325,-35.29429,WOORINEN SOUTH,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7322,3589,WOORINEN,VIC,143.441248,-35.228436,WOORINEN SOUTH,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7323,3589,WOORINEN NORTH,VIC,143.441248,-35.228436,WOORINEN SOUTH,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7324,3590,BEVERFORD,VIC,143.493525,-35.235708,BEVERFORD,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7325,3591,VINIFERA,VIC,143.394092,-35.202209,SWAN HILL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7326,3594,NYAH,VIC,143.346028,-35.138155,NYAH,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7327,3595,NYAH WEST,VIC,143.351682,-35.202752,NYAH WEST,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7328,3596,MIRALIE,VIC,143.327682,-35.123806,BENDIGO MC OPERATIONS,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7329,3596,TOWAN,VIC,143.327682,-35.123806,BENDIGO MC OPERATIONS,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7330,3596,WOOD WOOD,VIC,143.327682,-35.123806,BENDIGO MC OPERATIONS,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7331,3597,KENLEY,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7332,3597,KOOLOONONG,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7333,3597,LAKE POWELL,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7334,3597,NARRUNG,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7335,3597,NATYA,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7336,3597,PIANGIL,VIC,143.189786,-34.965359,PIANGIL,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7337,3599,BOUNDARY BEND,VIC,143.143231,-34.729742,BOUNDARY BEND,Delivery Area,21503,Murray River - Swan Hill,215,North West,Updated 6-Feb-2020
7338,3607,TABILK,VIC,145.179762,-36.839707,SEYMOUR,Delivery Area,20401,Upper Goulburn Valley,204,Hume,Updated 6-Feb-2020
7339,3608,BAILIESTON,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7340,3608,GOULBURN WEIR,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7341,3608,GRAYTOWN,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7342,3608,KIRWANS BRIDGE,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7343,3608,MITCHELLSTOWN,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7344,3608,NAGAMBIE,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7345,3608,WAHRING,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7346,3608,WIRRATE,VIC,145.095753,-36.740713,NAGAMBIE LPO,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7347,3610,DHURRINGILE,VIC,145.229349,-36.577628,MURCHISON,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7348,3610,MOORILIM,VIC,145.229349,-36.577628,TATURA,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7349,3610,MURCHISON,VIC,145.229349,-36.577628,MURCHISON,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7350,3610,MURCHISON EAST,VIC,145.229349,-36.577628,MURCHISON,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7351,3610,MURCHISON NORTH,VIC,145.229349,-36.577628,MURCHISON,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7352,3612,MOORA,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
7353,3612,RUSHWORTH,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
7354,3612,WANALTA,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
7355,3612,WARANGA,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
20907,3612,WARANGA SHORES,VIC,145.0911963,-36.54807055,Victoria Country 3,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
7356,3612,WHROO,VIC,145.019312,-36.575936,RUSHWORTH LPO,Delivery Area,21601,Campaspe,216,Shepparton,Updated 6-Feb-2020
7357,3614,TOOLAMBA,VIC,145.30098,-36.479193,TATURA,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
20908,3614,TOOLAMBA WEST,VIC,145.2688853,-36.48360219,Victoria Country 3,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7358,3616,COOMA,VIC,145.145217,-36.464118,KYABRAM,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7359,3616,GILLIESTON,VIC,145.145217,-36.464118,TATURA,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7360,3616,GIRGARRE EAST,VIC,145.145217,-36.464118,TATURA,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
7361,3616,HARSTON,VIC,145.145217,-36.464118,TATURA,Delivery Area,21603,Shepparton,216,Shepparton,Updated 6-Feb-2020
